"studyid","accession","case_sample","tissue","platform","species","Series_pubmed_id","X.Sample_characteristics_ch1"
"Ods001704","GSE120241","GSM3396593","Intestine","RNA-Seq","Mus musculus","31905853","""strain: C57BL/6""_""tissue: intestinal organoid""_""days: 50-day period of culture""_""protocol: NER+DMBA+TAM"""
"Ods001707","GSE121830","GSM3447561","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Anterior part of micro-dissected organoid""_""culture period: day11 from undifferentiated iPSC"""
"Ods001708","GSE121830","GSM3447562","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Boundary part of micro-dissected organoid""_""culture period: day11 from undifferentiated iPSC"""
"Ods001709","GSE121830","GSM3447563","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Posterior part of micro-dissected organoid""_""culture period: day11 from undifferentiated iPSC"""
"Ods001710","GSE121830","GSM3747600","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Anterior part  of micro-dissected organoid""_""culture period: day8 from undifferentiated iPSC"""
"Ods001711","GSE121830","GSM3747601","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Posterior part of micro-dissected organoid""_""culture period: day8 from undifferentiated iPSC"""
"Ods001712","GSE121830","GSM3747602","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Anterior part  of micro-dissected organoid""_""culture period: day9 from undifferentiated iPSC"""
"Ods001713","GSE121830","GSM3747603","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Boundary part  of micro-dissected organoid""_""culture period: day9 from undifferentiated iPSC"""
"Ods001714","GSE121830","GSM3747604","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Posterior part of micro-dissected organoid""_""culture period: day9 from undifferentiated iPSC"""
"Ods001715","GSE121830","GSM3747605","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Anterior part  of micro-dissected organoid""_""culture period: day12 from undifferentiated iPSC"""
"Ods001716","GSE121830","GSM3747606","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Boundary part  of micro-dissected organoid""_""culture period: day12 from undifferentiated iPSC"""
"Ods001717","GSE121830","GSM3747607","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Posterior part of micro-dissected organoid""_""culture period: day12 from undifferentiated iPSC"""
"Ods001718","GSE121830","GSM3747608","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Control organoid""_""culture period: day22 from undifferentiated iPSC"""
"Ods001720","GSE121830","GSM3747610","Foregut-midgut boundary","RNA-Seq","Homo sapiens","31554966","""cell type: iPSC derived boundary organoid""_""region: Control organoid""_""culture period: day29 from undifferentiated iPSC"""
"Ods001736","GSE122729","GSM3484249","Embryoid body","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured embryoid body""_""age: 7 days after differentiation""_""genotype: Wild type"""
"Ods001737","GSE122729","GSM3484250","Embryoid body","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured embryoid body""_""age: 7 days after differentiation""_""genotype: Wild type"""
"Ods001738","GSE122729","GSM3484251","Embryoid body","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured embryoid body""_""age: 7 days after differentiation""_""genotype: Wild type"""
"Ods001739","GSE122729","GSM3484252","Embryoid body","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured embryoid body""_""age: 7 days after differentiation""_""genotype: Wild type"""
"Ods001740","GSE122729","GSM3484253","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 30 days after differentiation""_""genotype: Wild type"""
"Ods001741","GSE122729","GSM3484254","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 30 days after differentiation""_""genotype: Wild type"""
"Ods001742","GSE122729","GSM3484255","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 30 days after differentiation""_""genotype: Wild type"""
"Ods001743","GSE122729","GSM3484256","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 30 days after differentiation""_""genotype: Wild type"""
"Ods001744","GSE122729","GSM3484257","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 8 weeks after maturation""_""genotype: Wild type"""
"Ods001745","GSE122729","GSM3484258","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""tissue: Cultured brain organoid""_""age: 20 weeks after maturation""_""genotype: Wild type"""
"Ods002349","GSE123925","GSM3516941","Small intestine","RNA-Seq","Mus musculus","30599048","""tissue: Small intestinal crypts""_""genotype/variation: wildtype"""
"Ods002350","GSE123925","GSM3516942","Small intestine","RNA-Seq","Mus musculus","30599048","""tissue: Small intestinal crypts""_""genotype/variation: wildtype"""
"Ods002351","GSE123925","GSM3516943","Small intestine","RNA-Seq","Mus musculus","30599048","""tissue: Small intestinal crypts""_""genotype/variation: wildtype"""
"Ods004388","GSE124392","GSM3531609","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 8""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004389","GSE124392","GSM3531610","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 8""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004390","GSE124392","GSM3531611","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 8""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004391","GSE124392","GSM3531612","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 10""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004392","GSE124392","GSM3531613","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 10""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004393","GSE124392","GSM3531614","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 10""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
"Ods004394","GSE124392","GSM3531615","Kidney","RNA-Seq","Homo sapiens","31265809","""cell line source: H9""_""source cell type: human embryonic stem cells""_""differentiation day: Day 16""_""cell line of origin: H9 human embryonic stem cell""_""genotype/variation: MAFB-P2A-eGFP"""
